loan_amount,annual_income,interest_rate,dti_ratio,credit_score,employment_length,num_open_accounts,num_derogatory_records,revolving_utilization,total_credit_lines,months_since_last_delinquency,home_ownership,loan_purpose,term_months,default
6027,61136,9.09,42.12,708,1,9,0,25.9,18,0,OWN,medical,60,0
7515,117139,24.74,33.72,681,0,17,0,6.9,34,36,RENT,credit_card,36,0
33250,24232,25.08,28.94,729,10,10,0,25.6,14,48,RENT,credit_card,36,0
14711,103266,15.7,38.16,724,8,8,3,37.9,27,0,MORTGAGE,car,60,0
9086,63503,7.38,2.63,677,10,10,0,20.1,24,0,MORTGAGE,credit_card,36,0
19087,111002,25.34,5.38,763,7,8,0,44.9,27,0,RENT,debt_consolidation,36,0
7554,46209,16.2,14.27,733,2,8,2,38.1,19,6,RENT,credit_card,60,0
38199,26920,15.09,37.46,794,7,8,0,10.0,24,6,MORTGAGE,debt_consolidation,60,0
34439,28839,14.37,21.25,696,6,10,2,19.2,34,0,OWN,debt_consolidation,36,0
9637,27581,13.4,22.66,680,5,10,0,9.0,16,0,RENT,debt_consolidation,60,0
8603,79752,17.1,10.32,687,4,13,0,22.8,20,36,RENT,debt_consolidation,60,0
2137,145241,18.9,29.18,770,8,7,3,32.3,19,999,RENT,small_business,36,0
4735,42660,15.73,39.95,691,7,16,0,35.2,23,0,MORTGAGE,home_improvement,36,0
5231,87332,25.62,14.83,694,2,13,1,43.4,21,0,RENT,medical,36,0
14685,24003,12.31,27.86,817,9,15,1,14.4,26,0,MORTGAGE,education,36,0
10632,66715,18.3,14.94,619,8,5,0,8.6,19,0,OWN,debt_consolidation,36,0
5209,89423,11.9,35.67,721,6,16,0,24.1,26,72,RENT,medical,60,0
10972,25112,22.33,21.37,696,9,9,0,9.0,15,36,MORTGAGE,other,36,0
19029,52980,7.35,15.28,684,2,5,0,12.2,26,0,RENT,credit_card,36,0
19331,92000,9.34,18.9,642,10,10,0,49.4,22,0,RENT,small_business,36,0
3534,15000,23.43,4.11,660,3,11,3,33.8,21,48,MORTGAGE,home_improvement,36,0
12212,133421,9.21,38.98,675,3,11,2,16.1,29,0,RENT,major_purchase,60,0
5072,74028,19.39,43.11,729,9,13,0,35.9,30,72,RENT,credit_card,36,0
25114,92045,27.32,21.48,751,4,16,0,39.9,24,0,RENT,debt_consolidation,60,0
23130,46740,17.03,9.96,593,9,16,1,32.4,27,60,MORTGAGE,debt_consolidation,36,1
7125,21297,9.31,29.91,627,4,11,0,34.0,25,36,MORTGAGE,other,36,0
7814,82490,12.38,20.36,732,7,13,0,34.7,30,12,RENT,credit_card,36,0
9673,56979,23.94,11.35,737,2,22,1,8.7,19,0,MORTGAGE,credit_card,36,0
2760,61039,13.09,1.73,612,9,15,0,7.7,21,0,RENT,major_purchase,60,0
16901,114985,21.64,40.04,752,2,15,0,18.4,20,0,RENT,other,60,0
11037,94583,22.88,35.85,699,10,13,0,20.2,32,999,RENT,debt_consolidation,36,0
26347,189613,16.53,37.31,744,4,14,0,37.3,22,6,RENT,other,36,0
6192,65664,23.01,19.79,648,6,10,0,36.5,15,12,MORTGAGE,debt_consolidation,36,0
8661,39548,12.29,33.9,616,0,11,0,9.2,18,999,RENT,debt_consolidation,36,0
4653,53473,16.87,26.16,681,10,10,0,2.7,23,60,MORTGAGE,debt_consolidation,60,0
6614,76833,20.79,16.86,684,9,9,0,40.2,26,0,RENT,debt_consolidation,36,0
5840,110140,8.87,37.92,680,5,11,0,51.1,21,0,MORTGAGE,debt_consolidation,60,0
26827,24829,11.29,44.94,676,10,10,0,7.8,22,0,MORTGAGE,debt_consolidation,60,0
8194,60181,20.0,40.47,801,10,10,0,25.9,27,48,OWN,debt_consolidation,60,0
14572,157270,20.07,34.93,598,6,13,0,23.5,18,999,MORTGAGE,other,36,0
10233,51837,16.35,33.64,649,2,3,0,58.3,20,0,RENT,debt_consolidation,60,0
5493,104674,23.3,29.26,674,6,9,0,19.6,29,0,RENT,small_business,36,0
11874,80488,16.09,38.41,701,4,10,1,45.6,21,60,OWN,credit_card,36,0
20320,106246,25.27,22.19,742,5,6,0,11.4,19,36,OWN,debt_consolidation,36,0
5736,36832,21.93,8.18,751,10,7,0,10.7,20,24,MORTGAGE,education,60,0
23538,36929,12.24,34.56,764,3,6,1,66.9,20,12,MORTGAGE,credit_card,60,0
7370,60606,14.09,41.38,728,9,7,0,22.9,24,999,RENT,other,36,0
9527,23876,20.36,15.36,596,10,15,0,6.7,26,0,RENT,education,36,0
19369,50927,25.57,35.23,600,9,10,0,45.6,15,0,MORTGAGE,home_improvement,60,0
8396,69683,9.11,12.32,768,6,10,0,18.3,20,0,MORTGAGE,education,36,0
13715,174692,16.84,42.42,764,7,8,0,28.4,26,18,OTHER,credit_card,36,0
10718,76239,7.73,30.76,738,9,5,0,8.2,22,0,OWN,credit_card,36,0
14626,87128,11.43,25.62,650,0,8,3,58.5,22,0,MORTGAGE,debt_consolidation,36,0
2523,120413,20.78,35.09,680,9,11,0,18.1,18,0,RENT,home_improvement,60,0
3711,33563,6.79,36.6,676,6,19,0,27.7,16,0,RENT,debt_consolidation,36,0
20561,54227,20.23,40.16,638,5,6,0,19.9,20,36,OWN,debt_consolidation,60,0
27612,256593,25.72,40.55,715,9,9,0,17.8,27,999,MORTGAGE,home_improvement,36,0
7063,57098,27.3,2.37,829,3,6,1,2.7,20,48,MORTGAGE,debt_consolidation,60,1
11261,116991,9.98,5.53,670,10,14,1,15.6,26,999,RENT,credit_card,36,0
16420,106749,22.22,37.17,777,8,9,0,12.5,15,18,RENT,major_purchase,36,0
21704,24664,26.31,42.57,646,7,10,3,38.2,28,18,OWN,credit_card,60,0
3231,72134,7.1,13.85,607,6,9,0,7.8,20,999,RENT,major_purchase,60,0
7185,65385,14.52,0.39,759,2,7,0,21.5,28,0,MORTGAGE,debt_consolidation,36,0
10585,72982,26.15,14.52,686,7,7,0,1.6,19,0,RENT,credit_card,36,0
21855,38083,9.66,17.23,776,8,10,0,23.3,26,0,RENT,debt_consolidation,36,0
40000,30633,26.48,34.25,788,0,6,0,37.7,21,36,OWN,debt_consolidation,60,0
11388,44998,17.13,2.14,683,4,15,0,43.8,11,12,MORTGAGE,credit_card,36,0
4989,56461,7.3,9.57,780,9,15,0,11.0,17,0,MORTGAGE,debt_consolidation,36,0
17704,121904,15.35,40.23,647,8,10,0,17.6,20,36,MORTGAGE,debt_consolidation,60,0
33681,178150,12.5,6.97,646,7,6,0,10.4,21,6,MORTGAGE,major_purchase,36,0
14409,138407,11.49,34.17,764,2,12,1,18.6,22,999,MORTGAGE,medical,36,0
7082,100319,17.45,16.26,607,8,10,1,51.9,22,12,RENT,debt_consolidation,36,0
26123,32774,16.12,29.82,699,9,10,0,19.9,23,0,MORTGAGE,other,36,0
21257,46847,16.09,3.32,774,5,5,0,14.8,22,999,MORTGAGE,credit_card,36,0
6514,67911,7.03,12.9,779,2,10,0,18.1,27,0,MORTGAGE,debt_consolidation,60,0
17448,40967,23.45,19.12,674,0,12,1,6.9,32,60,RENT,home_improvement,36,0
26851,84653,16.07,38.57,760,6,9,0,7.8,23,60,RENT,other,36,0
30556,92253,23.88,25.36,632,8,12,1,9.6,21,36,RENT,credit_card,36,0
12752,82600,23.97,2.04,659,2,8,0,21.3,24,48,OWN,credit_card,60,0
10397,110755,12.29,36.08,713,5,9,0,16.0,18,0,OWN,debt_consolidation,60,0
31542,34795,5.1,2.45,722,7,18,0,40.1,21,0,MORTGAGE,major_purchase,36,0
5726,104788,25.96,42.05,637,2,16,0,39.3,15,999,MORTGAGE,debt_consolidation,36,0
18160,39443,22.5,9.53,811,3,4,2,18.9,22,999,MORTGAGE,debt_consolidation,60,0
5120,34044,7.47,21.96,587,7,17,0,11.8,25,0,RENT,other,36,0
28162,82394,21.14,3.25,703,8,10,1,5.4,23,48,OWN,medical,36,0
11151,124184,5.46,25.28,711,8,15,0,53.9,19,0,RENT,credit_card,36,0
32467,80242,5.64,22.38,595,8,10,1,22.7,22,0,MORTGAGE,debt_consolidation,60,0
18844,60626,17.09,18.46,779,7,13,0,17.5,13,18,RENT,debt_consolidation,36,0
5674,72120,7.21,1.6,655,9,16,0,23.1,26,999,RENT,debt_consolidation,60,0
36215,64981,27.18,39.55,705,9,7,0,41.1,27,999,OWN,home_improvement,60,0
39571,30467,25.56,36.12,719,9,7,0,18.0,17,999,MORTGAGE,credit_card,60,0
24775,28408,19.95,28.49,612,7,8,0,5.6,15,999,RENT,credit_card,60,0
7839,57108,6.47,25.75,635,10,8,3,59.5,17,12,MORTGAGE,home_improvement,36,0
10783,62812,12.47,31.27,793,0,5,0,13.8,20,72,RENT,small_business,36,0
14791,60282,13.55,6.48,696,2,7,0,31.3,19,24,RENT,debt_consolidation,60,0
8163,89828,16.06,41.97,538,9,11,3,30.5,20,12,MORTGAGE,major_purchase,36,1
40000,52612,8.88,12.81,681,9,4,0,67.3,21,0,MORTGAGE,other,36,0
14779,83934,18.28,29.54,698,9,7,0,46.6,36,36,MORTGAGE,medical,36,1
2013,54898,15.02,27.3,713,10,10,0,37.0,31,36,OWN,major_purchase,36,0
16941,178798,26.79,28.65,580,5,9,0,40.2,21,6,RENT,debt_consolidation,60,0
10470,62845,26.53,39.55,698,10,6,0,13.9,26,12,RENT,major_purchase,60,0
12677,243880,18.01,13.32,650,2,11,0,32.3,22,6,MORTGAGE,credit_card,36,0
10321,73954,19.82,33.7,713,10,10,0,49.6,30,12,MORTGAGE,credit_card,36,0
23504,52669,8.17,26.93,730,7,9,3,27.2,22,0,RENT,car,36,0
29254,34903,10.14,3.42,723,2,9,3,8.4,23,18,MORTGAGE,debt_consolidation,36,0
16287,25191,25.72,18.64,784,9,8,0,35.4,21,24,OWN,debt_consolidation,36,0
10535,33028,21.08,37.71,831,3,7,0,14.3,29,36,OWN,other,36,0
12978,35321,9.36,14.19,631,2,10,0,43.0,17,999,MORTGAGE,credit_card,36,0
13544,75878,18.11,21.7,677,2,12,1,33.8,30,12,MORTGAGE,debt_consolidation,36,1
7618,43664,26.5,21.99,744,0,10,0,17.8,26,0,MORTGAGE,credit_card,36,0
20035,66980,12.94,27.81,692,9,13,3,26.3,24,999,MORTGAGE,debt_consolidation,36,0
18435,129209,9.27,39.78,536,6,11,0,14.7,27,0,MORTGAGE,debt_consolidation,36,0
39273,56801,26.67,7.81,688,10,11,0,20.1,23,36,MORTGAGE,home_improvement,60,0
32168,208458,15.61,22.71,774,5,8,0,49.1,21,48,OWN,major_purchase,36,0
8267,29569,14.6,19.09,616,9,16,0,63.2,17,0,MORTGAGE,home_improvement,60,0
23723,54701,11.15,13.32,713,10,6,0,49.4,17,48,MORTGAGE,debt_consolidation,36,0
6865,43321,25.51,41.38,585,0,8,0,24.1,23,0,RENT,debt_consolidation,36,0
21745,105019,24.45,0.37,752,1,6,1,35.8,28,999,RENT,education,36,0
9305,15617,14.27,5.49,714,4,15,0,15.7,27,48,OWN,major_purchase,60,0
6527,25188,5.7,33.0,665,10,12,1,32.8,18,0,RENT,car,60,0
16252,56139,15.27,11.85,674,9,10,0,29.4,20,6,MORTGAGE,debt_consolidation,60,0
2054,151877,9.16,32.54,610,4,16,2,60.5,15,0,MORTGAGE,debt_consolidation,36,0
3921,68562,8.28,37.45,760,2,6,3,26.7,21,999,MORTGAGE,debt_consolidation,36,0
11798,26610,14.04,11.46,652,9,7,0,27.6,26,999,MORTGAGE,debt_consolidation,36,0
14153,29193,7.28,8.64,730,7,10,3,16.6,29,12,MORTGAGE,car,60,0
10316,163373,27.02,6.54,642,0,9,3,33.9,22,0,RENT,other,36,0
4422,41246,6.09,9.0,831,9,8,0,35.8,19,0,MORTGAGE,credit_card,36,0
7536,34003,14.23,12.02,793,10,10,0,67.8,23,0,RENT,small_business,36,0
17568,145280,8.74,39.09,824,0,12,3,51.6,20,0,OWN,home_improvement,60,0
20075,109826,20.84,34.65,831,3,13,0,6.4,21,0,MORTGAGE,debt_consolidation,36,0
13208,128596,6.81,0.08,661,9,7,1,47.0,19,999,RENT,small_business,36,0
30024,33859,17.58,39.34,646,7,12,0,14.5,21,999,RENT,credit_card,36,0
17644,23979,22.78,3.55,821,10,10,3,13.7,28,12,OWN,debt_consolidation,36,0
7917,64854,26.85,29.49,691,10,9,0,29.7,23,0,MORTGAGE,home_improvement,60,0
10978,73209,21.07,6.82,749,2,7,3,30.3,24,6,MORTGAGE,credit_card,36,0
5004,74515,7.29,2.8,662,8,7,1,44.0,20,0,RENT,debt_consolidation,36,0
12385,145351,7.04,34.19,663,8,8,0,14.3,22,0,MORTGAGE,home_improvement,36,0
29099,21157,21.83,21.02,749,1,13,2,34.1,18,60,MORTGAGE,debt_consolidation,36,0
21583,100289,9.95,26.96,581,1,8,0,18.7,21,72,RENT,debt_consolidation,36,0
35646,31008,15.29,19.14,746,7,7,0,76.9,9,0,RENT,debt_consolidation,60,0
10807,100051,27.46,3.02,731,5,7,0,12.8,28,48,RENT,credit_card,36,0
34278,45027,23.86,33.28,668,7,7,0,31.5,28,999,RENT,home_improvement,36,0
11668,36739,24.47,36.92,701,2,11,0,7.7,26,72,RENT,small_business,36,1
37425,41525,24.8,1.86,710,7,17,0,13.2,28,24,MORTGAGE,major_purchase,36,0
13156,25150,19.25,16.91,714,4,10,0,57.4,25,0,RENT,home_improvement,36,0
21917,61344,22.11,25.08,741,10,7,0,17.3,28,24,RENT,car,60,0
37518,37661,13.26,27.23,651,3,10,1,34.3,36,48,OWN,debt_consolidation,36,0
11667,95968,27.96,26.02,850,10,9,0,27.9,20,18,MORTGAGE,major_purchase,36,0
15566,87906,11.43,31.18,687,4,10,2,53.5,30,0,RENT,credit_card,36,0
32932,164866,18.57,43.51,692,7,6,0,65.3,23,999,RENT,major_purchase,36,0
12172,74592,11.49,17.58,816,3,10,0,38.3,26,999,RENT,small_business,36,0
5299,81830,7.58,25.05,590,9,6,0,35.1,19,36,RENT,major_purchase,60,0
40000,138698,18.05,31.46,816,9,7,0,17.8,23,6,RENT,credit_card,60,0
9615,41085,13.13,26.66,705,9,14,0,34.6,29,48,MORTGAGE,debt_consolidation,36,0
14930,24515,18.41,17.4,668,8,7,1,27.1,30,72,MORTGAGE,small_business,60,0
30007,67511,17.85,28.08,632,3,9,0,35.8,30,0,RENT,car,60,0
8725,25499,17.47,29.26,623,8,6,0,22.5,13,24,MORTGAGE,major_purchase,36,1
6597,261022,7.84,26.32,679,10,11,3,35.2,33,36,RENT,credit_card,36,0
15956,143386,15.12,9.23,716,8,7,0,26.5,24,60,MORTGAGE,debt_consolidation,36,0
3807,219341,23.68,22.77,737,10,15,0,46.3,24,999,OWN,debt_consolidation,36,0
10921,62160,12.25,39.8,715,3,12,1,11.3,20,0,RENT,education,36,0
15859,83311,15.21,39.09,669,9,11,0,68.0,27,0,RENT,debt_consolidation,36,0
11059,45447,16.36,33.79,780,8,11,0,17.2,16,999,RENT,debt_consolidation,60,0
4535,101697,24.84,31.37,850,9,10,0,27.1,20,24,RENT,debt_consolidation,60,0
40000,28873,20.08,6.9,789,8,10,3,30.1,23,36,OWN,other,60,0
14363,15000,7.3,20.68,678,6,6,0,42.5,22,999,RENT,credit_card,36,0
36381,37256,24.9,4.99,730,8,8,1,18.9,28,24,RENT,home_improvement,36,0
11136,25002,24.14,36.78,733,10,12,0,35.9,22,60,MORTGAGE,debt_consolidation,36,0
7215,145329,22.33,13.1,796,5,12,0,49.1,22,12,RENT,credit_card,60,0
16129,177976,15.72,34.51,679,10,7,0,7.0,33,18,OWN,debt_consolidation,36,0
11486,25802,22.42,36.66,642,0,9,1,27.6,16,18,RENT,small_business,60,1
5858,129966,16.01,40.16,768,0,9,0,10.0,17,48,OWN,debt_consolidation,60,0
37378,105961,21.94,33.92,724,6,8,0,15.8,22,60,RENT,debt_consolidation,36,0
8642,23344,25.24,25.41,633,9,10,0,15.4,19,48,MORTGAGE,other,60,0
3684,47374,25.48,26.92,742,3,8,0,12.0,21,999,MORTGAGE,credit_card,60,0
33850,42272,15.46,14.43,810,8,10,0,64.8,17,36,MORTGAGE,car,36,0
9386,93788,24.76,7.96,658,7,16,3,45.5,20,48,MORTGAGE,major_purchase,60,0
8730,28644,7.33,5.88,646,3,15,0,25.6,15,0,OWN,debt_consolidation,60,0
3882,56425,7.34,8.19,701,3,18,0,33.0,30,999,MORTGAGE,debt_consolidation,36,0
40000,39673,17.61,42.03,740,0,7,0,12.9,14,0,MORTGAGE,small_business,60,0
5417,79539,19.99,7.4,695,6,10,1,6.0,27,24,RENT,other,60,0
13917,52571,8.52,32.57,768,5,12,0,24.7,19,999,RENT,home_improvement,36,0
25306,43427,15.86,8.31,715,3,11,0,41.6,23,0,RENT,debt_consolidation,36,0
17947,52681,7.17,43.89,760,10,4,0,14.7,16,999,RENT,credit_card,36,0
12813,203134,18.85,16.5,656,9,9,0,31.9,20,60,OWN,home_improvement,36,0
4059,46623,24.67,18.55,626,6,8,0,15.0,20,24,MORTGAGE,education,36,0
7579,32061,21.97,18.2,679,6,5,3,34.6,35,6,OWN,debt_consolidation,36,0
15236,84970,13.7,36.74,619,2,13,2,48.6,16,60,OWN,debt_consolidation,36,0
7700,54933,27.86,9.82,724,8,10,2,30.9,21,60,RENT,medical,36,0
15403,25613,20.25,37.4,578,10,8,0,11.2,19,36,MORTGAGE,credit_card,60,1
21530,228410,23.75,29.57,672,10,10,0,24.5,22,999,MORTGAGE,home_improvement,36,0
26206,48460,20.4,9.91,682,1,10,0,27.9,23,24,MORTGAGE,debt_consolidation,36,0
5662,47728,27.76,2.94,637,0,7,1,33.5,19,60,MORTGAGE,home_improvement,60,1
40000,65900,23.89,34.87,681,10,8,0,34.9,22,999,OTHER,credit_card,60,0
22862,169070,16.95,9.85,700,2,9,1,39.5,22,0,RENT,credit_card,36,0
13343,21854,13.44,40.01,776,7,15,0,10.4,21,24,OWN,debt_consolidation,60,0
28643,70656,20.69,5.84,637,0,14,0,36.8,28,72,MORTGAGE,small_business,36,0
40000,209475,18.58,27.74,721,9,14,2,52.9,19,0,MORTGAGE,debt_consolidation,36,0
4879,64681,19.48,31.15,733,1,10,0,2.1,21,0,RENT,debt_consolidation,36,0
11410,28532,12.89,29.6,698,8,14,3,31.0,20,999,MORTGAGE,medical,60,0
2527,41314,14.86,14.22,670,0,14,0,40.4,19,0,RENT,credit_card,60,1
15288,67787,17.84,39.4,631,2,5,0,31.4,33,0,RENT,major_purchase,36,0
17253,133050,24.3,34.64,813,6,15,0,40.8,19,60,MORTGAGE,education,36,0
12998,48844,22.55,22.96,704,0,14,1,34.0,32,60,RENT,debt_consolidation,60,0
8449,98320,7.73,27.15,681,2,14,0,44.1,26,999,RENT,credit_card,60,0
3182,25305,10.65,25.49,827,1,10,0,19.0,27,60,RENT,small_business,60,0
17352,25179,5.61,42.6,713,0,16,0,35.5,18,0,RENT,credit_card,36,1
37004,44815,5.18,40.34,850,10,12,0,18.6,26,6,OWN,education,60,0
8833,141891,10.16,10.6,615,5,9,0,13.8,29,60,OWN,major_purchase,36,0
18179,62400,23.38,11.82,685,10,7,2,28.0,14,24,RENT,debt_consolidation,36,1
4457,71245,25.81,44.16,617,4,15,0,53.1,20,0,MORTGAGE,home_improvement,36,0
18398,70745,14.01,10.65,692,0,15,1,29.9,28,999,OWN,debt_consolidation,36,0
10143,116485,17.95,42.91,692,8,7,0,12.9,24,999,MORTGAGE,credit_card,36,0
7834,41517,21.24,29.24,672,0,14,0,6.9,24,0,MORTGAGE,debt_consolidation,60,0
7845,90487,26.92,2.25,703,7,8,0,35.7,23,0,MORTGAGE,education,36,0
10142,36368,26.0,15.11,675,1,12,0,22.0,21,24,MORTGAGE,small_business,36,0
17460,196804,6.32,21.43,693,8,11,0,10.4,25,999,MORTGAGE,medical,60,0
5332,37040,10.71,37.49,654,10,8,0,13.0,19,24,OWN,major_purchase,60,0
10117,35262,6.13,14.79,786,10,11,0,16.9,24,0,MORTGAGE,debt_consolidation,36,0
12977,83266,19.18,13.98,633,6,13,3,47.0,15,0,MORTGAGE,credit_card,36,0
6189,62810,21.34,41.41,712,6,13,0,25.7,23,0,RENT,small_business,36,0
40000,72846,12.09,3.56,628,0,9,0,26.9,24,48,RENT,other,36,0
7350,68623,24.64,24.82,649,9,17,0,11.6,24,48,OWN,credit_card,36,0
8361,31124,15.41,22.69,656,10,15,0,6.6,27,0,RENT,debt_consolidation,36,0
6735,157631,27.96,2.58,692,5,15,0,25.7,16,999,OWN,credit_card,36,0
40000,102347,5.01,3.95,710,9,13,0,58.0,14,0,MORTGAGE,home_improvement,36,0
19673,135316,7.52,17.19,633,9,14,1,50.7,25,0,MORTGAGE,debt_consolidation,60,0
6935,43608,11.94,6.04,675,9,9,3,47.4,15,36,RENT,small_business,60,0
28980,76873,5.59,21.51,640,9,14,3,32.8,19,999,OWN,car,36,0
15374,67401,22.99,27.4,637,2,12,0,17.5,23,999,MORTGAGE,debt_consolidation,36,0
15995,117806,6.21,31.11,768,9,10,3,33.5,34,0,RENT,major_purchase,36,0
10497,120108,22.23,24.59,616,1,14,1,38.9,17,999,RENT,credit_card,60,0
7906,67227,6.21,17.08,704,8,4,0,38.7,23,0,RENT,debt_consolidation,60,0
16923,24082,10.81,5.84,801,0,7,0,8.5,20,0,OWN,medical,60,0
9121,174171,24.35,11.14,772,10,11,0,53.1,24,0,MORTGAGE,debt_consolidation,60,0
40000,83582,26.88,18.87,725,9,10,0,26.6,17,36,MORTGAGE,medical,36,0
5494,41561,14.53,41.59,699,8,7,0,30.5,22,999,OTHER,debt_consolidation,60,0
39156,76414,27.31,9.12,744,1,10,2,14.1,22,24,RENT,debt_consolidation,36,0
12358,24181,19.42,18.6,722,9,10,0,6.5,22,48,RENT,debt_consolidation,36,0
16471,112781,14.56,32.95,785,10,10,0,8.0,17,0,RENT,debt_consolidation,60,0
23937,24767,23.46,31.73,691,8,6,0,22.2,28,6,MORTGAGE,credit_card,60,1
8594,52443,11.79,43.45,760,10,17,0,9.4,22,48,MORTGAGE,debt_consolidation,36,0
24464,69332,11.11,8.59,680,1,5,3,27.8,17,48,OWN,car,36,0
2007,111670,20.1,0.74,813,8,14,0,19.0,26,24,RENT,small_business,36,0
8070,63826,13.98,14.5,690,6,8,0,33.9,17,12,RENT,debt_consolidation,36,0
6996,87638,8.13,6.74,602,1,6,0,42.8,15,999,MORTGAGE,debt_consolidation,60,0
5555,58870,6.54,24.68,704,8,9,3,16.3,20,999,OWN,debt_consolidation,36,0
11493,58728,23.12,40.45,745,9,10,0,19.4,21,0,RENT,debt_consolidation,36,0
17501,63024,20.55,30.97,797,2,11,1,49.8,24,18,RENT,home_improvement,36,0
21847,53453,14.47,6.11,640,9,6,1,34.6,33,0,RENT,debt_consolidation,36,0
15813,21764,25.61,5.22,595,1,10,0,15.5,23,18,OWN,debt_consolidation,36,0
8383,37760,14.45,41.02,729,7,2,0,12.6,23,48,MORTGAGE,education,36,0
17297,69346,21.34,21.94,727,9,6,1,34.5,22,0,MORTGAGE,credit_card,60,0
14574,51561,25.91,41.57,615,1,8,0,17.6,25,36,RENT,debt_consolidation,60,1
25725,54530,24.34,33.13,680,7,10,3,25.8,19,6,RENT,major_purchase,36,0
23013,49315,16.76,44.7,682,5,4,0,33.4,22,0,OWN,other,36,0
13647,35661,20.65,39.21,749,7,16,0,20.6,21,0,MORTGAGE,other,60,0
7128,44539,14.51,18.64,675,5,8,3,16.6,24,0,RENT,home_improvement,36,0
8458,49806,19.89,34.12,673,3,6,0,16.9,20,48,MORTGAGE,debt_consolidation,60,0
9091,60059,10.92,21.21,706,3,7,3,18.0,22,999,MORTGAGE,credit_card,36,0
10714,75813,15.0,10.49,617,10,16,2,76.6,30,0,MORTGAGE,home_improvement,36,1
16117,53726,9.82,10.85,814,2,10,3,14.8,34,999,MORTGAGE,other,36,0
22040,32280,5.88,17.88,756,1,5,0,15.6,15,0,RENT,small_business,36,1
12890,25878,18.54,5.02,657,1,4,0,41.6,28,0,MORTGAGE,home_improvement,36,0
13511,284492,24.88,8.0,632,0,14,0,19.6,22,0,OWN,debt_consolidation,36,0
14769,30397,5.59,22.53,637,0,7,0,12.6,19,12,MORTGAGE,debt_consolidation,36,0
9310,43862,9.51,42.93,735,2,8,3,46.4,17,999,OWN,credit_card,36,1
6989,81650,15.58,26.0,639,2,9,2,32.9,28,18,RENT,debt_consolidation,36,0
3909,74348,20.32,18.38,685,3,11,3,35.2,29,24,RENT,debt_consolidation,36,0
8212,81839,8.94,10.92,598,1,10,0,30.4,22,6,MORTGAGE,major_purchase,60,0
18605,45906,6.3,8.82,732,1,11,0,10.2,25,999,MORTGAGE,medical,36,0
8167,69087,16.94,29.63,734,7,2,0,44.7,34,0,OWN,medical,36,0
11311,62118,23.83,38.17,688,8,11,3,24.1,16,0,OWN,debt_consolidation,60,0
18518,49648,5.81,17.95,711,8,7,0,48.0,23,999,MORTGAGE,credit_card,36,0
19234,69372,13.04,24.78,747,7,8,1,10.7,22,60,OWN,debt_consolidation,36,0
6274,112782,20.26,31.8,710,5,4,0,19.5,27,24,MORTGAGE,debt_consolidation,60,0
26847,59081,8.01,2.62,746,8,8,0,3.6,20,0,OWN,major_purchase,36,0
29411,59318,10.43,15.79,629,10,13,0,43.1,19,18,RENT,debt_consolidation,60,0
6057,113652,17.32,32.84,722,7,6,3,74.9,21,48,RENT,debt_consolidation,60,0
7504,106597,26.92,30.81,711,0,11,0,16.3,24,0,OWN,other,60,0
30753,154873,11.61,2.4,772,7,8,1,15.3,26,36,RENT,other,36,0
12054,20874,16.21,10.7,701,6,8,0,29.3,21,0,MORTGAGE,debt_consolidation,60,0
2824,103060,14.2,30.6,694,5,13,0,30.1,25,48,MORTGAGE,debt_consolidation,36,0
5015,85900,25.64,12.21,666,7,9,2,27.3,20,48,MORTGAGE,debt_consolidation,36,0
11219,35193,6.65,36.65,789,8,8,0,13.0,21,0,RENT,debt_consolidation,60,0
5918,69630,18.02,1.33,558,0,10,0,42.6,20,24,OWN,small_business,36,0
10002,112496,24.46,8.57,730,6,11,0,12.0,22,48,MORTGAGE,debt_consolidation,36,0
13666,36406,27.73,12.66,698,9,7,1,42.5,19,60,RENT,home_improvement,36,0
37181,78083,21.07,41.64,688,6,6,0,24.5,24,999,RENT,debt_consolidation,60,0
10901,100993,13.74,35.83,680,0,6,0,33.3,19,60,OWN,debt_consolidation,36,0
28304,31488,14.47,39.79,696,9,12,0,49.0,21,24,RENT,major_purchase,60,0
36320,54974,13.09,19.82,728,10,6,0,34.8,25,36,MORTGAGE,medical,36,0
36461,71724,18.88,37.02,652,10,8,0,15.2,26,18,RENT,medical,36,0
16306,37135,22.01,38.41,708,4,13,0,28.4,24,12,MORTGAGE,credit_card,36,0
3380,35330,23.85,18.0,721,6,12,0,21.1,20,12,MORTGAGE,major_purchase,60,0
18445,55214,14.58,44.75,642,7,10,0,36.9,23,6,RENT,small_business,36,0
27830,96856,21.48,38.31,730,8,9,3,6.7,31,24,RENT,debt_consolidation,60,0
12622,88101,26.07,43.83,721,8,8,0,56.4,24,0,MORTGAGE,car,60,0
40000,35708,26.18,38.99,652,2,13,0,36.5,21,0,RENT,debt_consolidation,36,0
24388,88548,21.19,34.93,628,9,8,0,48.5,25,0,MORTGAGE,debt_consolidation,36,0
19886,36258,19.65,42.47,651,9,13,3,38.7,23,0,MORTGAGE,debt_consolidation,36,1
28580,22785,17.23,18.89,708,5,7,0,21.6,18,60,OWN,debt_consolidation,36,0
16871,48036,9.21,35.25,695,1,10,2,76.1,15,48,RENT,major_purchase,60,0
2333,117451,7.84,9.58,783,7,12,0,28.2,32,999,RENT,home_improvement,36,0
9420,88749,16.17,32.98,677,4,7,0,26.0,26,0,MORTGAGE,major_purchase,60,0
30884,59817,8.67,35.34,646,9,3,2,17.8,17,0,OWN,medical,60,1
